,Type,ID,Date,ID_Group,Push,Boo,Neutral,Statistics,Total messages,Popularity
288,清除跳板帳號,equinox1943,2019-11-9-6,M.1573267061.A.ABB,0,0,0,0,0,Normal
289,清除跳板帳號,TIM751010,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
290,清除跳板帳號,cillne99,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
291,清除跳板帳號,mello,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
292,清除跳板帳號,s01227,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
293,清除跳板帳號,allen800718,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
294,清除跳板帳號,wolf0147,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
295,清除跳板帳號,coreyyy3,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
296,清除跳板帳號,kelvin6980,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
297,清除跳板帳號,redmaxsv,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
298,清除跳板帳號,calvindarren,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
299,清除跳板帳號,joan7666,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
300,清除跳板帳號,xiao0829,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
301,清除跳板帳號,imgart,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
302,清除跳板帳號,good4me,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
303,清除跳板帳號,sos159000,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
304,清除跳板帳號,z01234567898,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
305,清除跳板帳號,clickit,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
306,清除跳板帳號,yjlsb,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
307,清除跳板帳號,ila123kimo,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
308,清除跳板帳號,weeming823,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
309,清除跳板帳號,janice83115,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
310,清除跳板帳號,cheese403,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
311,清除跳板帳號,wesley791122,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
312,清除跳板帳號,enchuchen,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
313,清除跳板帳號,s125124543,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
314,清除跳板帳號,bohnup,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
315,清除跳板帳號,chion1063,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
316,清除跳板帳號,MRKs47,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
317,清除跳板帳號,cindy90293,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
318,清除跳板帳號,s29444608,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
319,清除跳板帳號,doggy15973,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
320,清除跳板帳號,gordonleo,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
321,清除跳板帳號,a7810456,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
322,清除跳板帳號,HunLitty,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
323,清除跳板帳號,yxz13241,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
324,清除跳板帳號,khtp90326,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
325,清除跳板帳號,sammy3906,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
326,清除跳板帳號,mike16656,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
327,清除跳板帳號,LINBH,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
328,清除跳板帳號,bkyfight,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
329,清除跳板帳號,jouabcd,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
330,清除跳板帳號,colu70257,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
331,清除跳板帳號,norton801118,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
332,清除跳板帳號,mike2795133,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
333,清除跳板帳號,ddt442,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
334,清除跳板帳號,benmvp2001,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
335,清除跳板帳號,maryryan18,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
336,清除跳板帳號,iamblack1122,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
337,清除跳板帳號,ss0932759052,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
338,清除跳板帳號,johncs61503,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
339,清除跳板帳號,wwwww0056,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
340,清除跳板帳號,david7122525,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
341,清除跳板帳號,pcgod0521,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
342,清除跳板帳號,are086deny39,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
343,清除跳板帳號,ivy97531,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
344,清除跳板帳號,whotonwho,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
345,清除跳板帳號,b1772508,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
346,清除跳板帳號,ts701101,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
347,清除跳板帳號,www1124lorin,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
348,清除跳板帳號,ru389,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
349,清除跳板帳號,jordan100425,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
350,清除跳板帳號,fulllovekao,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
351,清除跳板帳號,r19191r19191,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
352,清除跳板帳號,isevenss,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
353,清除跳板帳號,a24652619a,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
354,清除跳板帳號,kg808721121,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
355,清除跳板帳號,jackyang1979,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
356,清除跳板帳號,irene12053,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
357,清除跳板帳號,time7368,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
358,清除跳板帳號,j401102001,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
359,清除跳板帳號,dainel1022,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
360,清除跳板帳號,aaronopq,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
361,清除跳板帳號,a15935748625,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
362,清除跳板帳號,EVGreen,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
363,清除跳板帳號,cp296116,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
364,清除跳板帳號,acushla1219,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
365,清除跳板帳號,dregspan,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
366,清除跳板帳號,umimuda,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
367,清除跳板帳號,mmmino2001,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
368,清除跳板帳號,z5563685,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
369,清除跳板帳號,eric2asd,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
370,清除跳板帳號,maskdom,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
371,清除跳板帳號,q889882003,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
372,清除跳板帳號,chihweix,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
373,清除跳板帳號,tp6543win,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
374,清除跳板帳號,osteomas,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
375,清除跳板帳號,chen10235,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
376,清除跳板帳號,alex19941120,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
377,清除跳板帳號,vick1293,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
378,清除跳板帳號,bigmo0218,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
379,清除跳板帳號,an3465626,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
380,清除跳板帳號,s06417,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
381,清除跳板帳號,leonz,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
382,清除跳板帳號,cobras1893,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
383,清除跳板帳號,vicion,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
384,清除跳板帳號,ymouse,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
385,清除跳板帳號,seasunwolf,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
386,清除跳板帳號,ka332211067,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
387,清除跳板帳號,n3bpin,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
388,清除跳板帳號,d57355781,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
389,清除跳板帳號,toyking0921,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
390,清除跳板帳號,kevin85412,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
391,清除跳板帳號,vip324baby,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
392,清除跳板帳號,g0114545,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
393,清除跳板帳號,rexopsp,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
394,清除跳板帳號,a22831831,2019-11-3-7,M.1572773742.A.69E,0,0,0,0,0,Normal
395,清除跳板帳號,chaoaiun0924,2019-11-3-7,M.1572773742.A.69E,0,0,0,0,0,Normal
396,清除跳板帳號,droa780524,2019-11-3-7,M.1572773742.A.69E,0,0,0,0,0,Normal
397,清除跳板帳號,erty989001,2019-11-3-7,M.1572773742.A.69E,0,0,0,0,0,Normal
398,清除跳板帳號,fanbula,2019-11-3-7,M.1572773742.A.69E,0,0,0,0,0,Normal
399,清除跳板帳號,gn00121930,2019-11-3-7,M.1572773742.A.69E,0,0,0,0,0,Normal
400,清除跳板帳號,gordon200299,2019-11-3-7,M.1572773742.A.69E,0,0,0,0,0,Normal
401,清除跳板帳號,home91808,2019-11-3-7,M.1572773742.A.69E,0,0,0,0,0,Normal
402,清除跳板帳號,jeffchang999,2019-11-3-7,M.1572773742.A.69E,0,0,0,0,0,Normal
403,清除跳板帳號,jobe0219,2019-11-3-7,M.1572773742.A.69E,0,0,0,0,0,Normal
404,清除跳板帳號,kin831009,2019-11-3-7,M.1572773742.A.69E,0,0,0,0,0,Normal
405,清除跳板帳號,lorz0523,2019-11-3-7,M.1572773742.A.69E,0,0,0,0,0,Normal
406,清除跳板帳號,momoco050129,2019-11-3-7,M.1572773742.A.69E,0,0,0,0,0,Normal
407,清除跳板帳號,mystyle5016,2019-11-3-7,M.1572773742.A.69E,0,0,0,0,0,Normal
408,清除跳板帳號,ponpon205,2019-11-3-7,M.1572773742.A.69E,0,0,0,0,0,Normal
409,清除跳板帳號,pumasue,2019-11-3-7,M.1572773742.A.69E,0,0,0,0,0,Normal
410,清除跳板帳號,s800518,2019-11-3-7,M.1572773742.A.69E,0,0,0,0,0,Normal
411,清除跳板帳號,tomato4701,2019-11-3-7,M.1572773742.A.69E,0,0,0,0,0,Normal
412,清除跳板帳號,ts00928604,2019-11-3-7,M.1572773742.A.69E,0,0,0,0,0,Normal
413,清除跳板帳號,vicky0063,2019-11-3-7,M.1572773742.A.69E,0,0,0,0,0,Normal
414,清除跳板帳號,w2604321,2019-11-3-7,M.1572773742.A.69E,0,0,0,0,0,Normal
415,清除跳板帳號,windforsnow,2019-11-3-7,M.1572773742.A.69E,0,0,0,0,0,Normal
416,清除跳板帳號,aebd00005,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
417,清除跳板帳號,saygame,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
418,清除跳板帳號,ms0707556,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
419,清除跳板帳號,oh001738,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
420,清除跳板帳號,wind90605,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
421,清除跳板帳號,Emily5265,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
422,清除跳板帳號,encore0616,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
423,清除跳板帳號,zock2457,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
424,清除跳板帳號,timc03514,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
425,清除跳板帳號,Ikari0208,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
426,清除跳板帳號,itea928,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
427,清除跳板帳號,lfs789123,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
428,清除跳板帳號,h70870811,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
429,清除跳板帳號,panda2061,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
430,清除跳板帳號,qetuo1231,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
431,清除跳板帳號,magiclin99,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
432,清除跳板帳號,jl200077,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
433,清除跳板帳號,welltime,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
434,清除跳板帳號,sam2561784,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
435,清除跳板帳號,joseliau,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
436,清除跳板帳號,galsfans,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
437,清除跳板帳號,kyokop8,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
438,清除跳板帳號,CASH0205,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
439,清除跳板帳號,nba198877612,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
440,清除跳板帳號,justin7689,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
441,清除跳板帳號,asdsk123,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
442,清除跳板帳號,ztonyz1004,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
443,清除跳板帳號,nonefeeling,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
444,清除跳板帳號,fishricewang,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
445,清除跳板帳號,bctest42016,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
446,清除跳板帳號,chtwsam,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
447,清除跳板帳號,h87036,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
448,清除跳板帳號,kiko90266,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
449,清除跳板帳號,y68118319e,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
450,清除跳板帳號,will0318,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
451,清除跳板帳號,a0550815,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
452,清除跳板帳號,h770518,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
453,清除跳板帳號,torsbys,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
454,清除跳板帳號,unicorn0908,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
455,清除跳板帳號,gn01405192,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
456,清除跳板帳號,godsquall,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
457,清除跳板帳號,shf5519,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
458,清除跳板帳號,nekokzr0319,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
459,清除跳板帳號,lsfhorner,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
460,清除跳板帳號,sega6604,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
461,清除跳板帳號,toraniji,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
462,清除跳板帳號,n81911268,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
463,清除跳板帳號,gone03235,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
464,清除跳板帳號,milk7502,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
465,清除跳板帳號,forty4nine9,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
466,清除跳板帳號,dt2017099,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
467,清除跳板帳號,s5566903,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
468,清除跳板帳號,sean11133,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
469,清除跳板帳號,kimkicho,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
470,清除跳板帳號,wwww813,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
471,清除跳板帳號,tn12356798,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
472,清除跳板帳號,YangZS,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
473,清除跳板帳號,madame142000,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
474,清除跳板帳號,b39650118,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
475,清除跳板帳號,qqorz3721,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
476,清除跳板帳號,oo15910,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
477,清除跳板帳號,bnwi2468,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
478,清除跳板帳號,fychentw,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
479,清除跳板帳號,yahanshine,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
480,清除跳板帳號,i040201,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
481,清除跳板帳號,clampsss,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
482,清除跳板帳號,noknighthood,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
483,清除跳板帳號,tty104580,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
484,清除跳板帳號,yangtiger,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
485,清除跳板帳號,cacophony,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
486,清除跳板帳號,dorisliaotw,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
487,清除跳板帳號,tapi97,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
488,清除跳板帳號,Asd145p,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
489,清除跳板帳號,tim6300212,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
490,清除跳板帳號,angel78631,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
491,清除跳板帳號,andytsai4513,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
492,清除跳板帳號,gnawcire,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
493,清除跳板帳號,z52051,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
494,清除跳板帳號,urpoison,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
495,清除跳板帳號,sa1121nov,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
496,清除跳板帳號,vilfg,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
497,清除跳板帳號,crowenkid,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
498,清除跳板帳號,jtp2586427,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
499,清除跳板帳號,mcw125,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
500,清除跳板帳號,cft70,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
501,清除跳板帳號,henryliu123,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
502,清除跳板帳號,taiwanakai,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
503,清除跳板帳號,acc28009,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
504,清除跳板帳號,gary88254,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
505,清除跳板帳號,s5775221,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
506,清除跳板帳號,toybox,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
507,清除跳板帳號,wassai,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
508,清除跳板帳號,hpsoeasy,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
509,清除跳板帳號,jacky8700,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
510,清除跳板帳號,JJ1992,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
511,清除跳板帳號,chi9325,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
512,清除跳板帳號,leo5210,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
513,清除跳板帳號,magic8910,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
514,清除跳板帳號,nhwtim1111,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
515,清除跳板帳號,pipiwa001,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
516,清除跳板帳號,htw363,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
517,清除跳板帳號,joa307,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
518,清除跳板帳號,skyworkergto,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
519,清除跳板帳號,skuei1982,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
520,清除跳板帳號,batso0204,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
521,清除跳板帳號,nnorma4856tw,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
522,清除跳板帳號,nkongkimo,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
523,清除跳板帳號,pychang26,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
524,清除跳板帳號,tony316720,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
525,清除跳板帳號,snoop123000,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
526,清除跳板帳號,jihon99,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
527,清除跳板帳號,gawamasato,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
528,清除跳板帳號,w79530,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
529,清除跳板帳號,qaz88922,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
530,清除跳板帳號,benny598766,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
531,清除跳板帳號,jack79112212,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
532,清除跳板帳號,Qman106197,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
533,清除跳板帳號,naceri0428,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
534,清除跳板帳號,satanspenis,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
535,清除跳板帳號,dale8888,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
536,清除跳板帳號,tidusstar,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
537,清除跳板帳號,z1991423,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
538,清除跳板帳號,liveofwing,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
539,清除跳板帳號,yunosukeliu,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
540,清除跳板帳號,birdyhunter,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
541,清除跳板帳號,hnterxhnter,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
542,清除跳板帳號,lovenatalie,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
543,清除跳板帳號,mark9057,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
544,清除跳板帳號,ohhafrog,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
545,清除跳板帳號,miss811020,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
546,清除跳板帳號,zz740902,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
547,清除跳板帳號,orangeprince,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
548,清除跳板帳號,ul4520cat,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
549,清除跳板帳號,hugow01,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
550,清除跳板帳號,fred10085,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
551,清除跳板帳號,s5734648,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
552,清除跳板帳號,dog775678,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
